국가별(1),국가별(2),1960. 01,1960. 02,1960. 03,1960. 04,1960. 05,1960. 06,1960. 07,1960. 08,1960. 09,1960. 10,1960. 11,1960. 12,1961. 01,1961. 02,1961. 03,1961. 04,1961. 05,1961. 06,1961. 07,1961. 08,1961. 09,1961. 10,1961. 11,1961. 12,1962. 01,1962. 02,1962. 03,1962. 04,1962. 05,1962. 06,1962. 07,1962. 08,1962. 09,1962. 10,1962. 11,1962. 12,1963. 01,1963. 02,1963. 03,1963. 04,1963. 05,1963. 06,1963. 07,1963. 08,1963. 09,1963. 10,1963. 11,1963. 12,1964. 01,1964. 02,1964. 03,1964. 04,1964. 05,1964. 06,1964. 07,1964. 08,1964. 09,1964. 10,1964. 11,1964. 12,1965. 01,1965. 02,1965. 03,1965. 04,1965. 05,1965. 06,1965. 07,1965. 08,1965. 09,1965. 10,1965. 11,1965. 12,1966. 01,1966. 02,1966. 03,1966. 04,1966. 05,1966. 06,1966. 07,1966. 08,1966. 09,1966. 10,1966. 11,1966. 12,1967. 01,1967. 02,1967. 03,1967. 04,1967. 05,1967. 06,1967. 07,1967. 08,1967. 09,1967. 10,1967. 11,1967. 12,1968. 01,1968. 02,1968. 03,1968. 04,1968. 05,1968. 06,1968. 07,1968. 08,1968. 09,1968. 10,1968. 11,1968. 12,1969. 01,1969. 02,1969. 03,1969. 04,1969. 05,1969. 06,1969. 07,1969. 08,1969. 09,1969. 10,1969. 11,1969. 12,1970. 01,1970. 02,1970. 03,1970. 04,1970. 05,1970. 06,1970. 07,1970. 08,1970. 09,1970. 10,1970. 11,1970. 12,1971. 01,1971. 02,1971. 03,1971. 04,1971. 05,1971. 06,1971. 07,1971. 08,1971. 09,1971. 10,1971. 11,1971. 12,1972. 01,1972. 02,1972. 03,1972. 04,1972. 05,1972. 06,1972. 07,1972. 08,1972. 09,1972. 10,1972. 11,1972. 12,1973. 01,1973. 02,1973. 03,1973. 04,1973. 05,1973. 06,1973. 07,1973. 08,1973. 09,1973. 10,1973. 11,1973. 12,1974. 01,1974. 02,1974. 03,1974. 04,1974. 05,1974. 06,1974. 07,1974. 08,1974. 09,1974. 10,1974. 11,1974. 12,1975. 01,1975. 02,1975. 03,1975. 04,1975. 05,1975. 06,1975. 07,1975. 08,1975. 09,1975. 10,1975. 11,1975. 12,1976. 01,1976. 02,1976. 03,1976. 04,1976. 05,1976. 06,1976. 07,1976. 08,1976. 09,1976. 10,1976. 11,1976. 12,1977. 01,1977. 02,1977. 03,1977. 04,1977. 05,1977. 06,1977. 07,1977. 08,1977. 09,1977. 10,1977. 11,1977. 12,1978. 01,1978. 02,1978. 03,1978. 04,1978. 05,1978. 06,1978. 07,1978. 08,1978. 09,1978. 10,1978. 11,1978. 12,1979. 01,1979. 02,1979. 03,1979. 04,1979. 05,1979. 06,1979. 07,1979. 08,1979. 09,1979. 10,1979. 11,1979. 12,1980. 01,1980. 02,1980. 03,1980. 04,1980. 05,1980. 06,1980. 07,1980. 08,1980. 09,1980. 10,1980. 11,1980. 12,1981. 01,1981. 02,1981. 03,1981. 04,1981. 05,1981. 06,1981. 07,1981. 08,1981. 09,1981. 10,1981. 11,1981. 12,1982. 01,1982. 02,1982. 03,1982. 04,1982. 05,1982. 06,1982. 07,1982. 08,1982. 09,1982. 10,1982. 11,1982. 12,1983. 01,1983. 02,1983. 03,1983. 04,1983. 05,1983. 06,1983. 07,1983. 08,1983. 09,1983. 10,1983. 11,1983. 12,1984. 01,1984. 02,1984. 03,1984. 04,1984. 05,1984. 06,1984. 07,1984. 08,1984. 09,1984. 10,1984. 11,1984. 12,1985. 01,1985. 02,1985. 03,1985. 04,1985. 05,1985. 06,1985. 07,1985. 08,1985. 09,1985. 10,1985. 11,1985. 12,1986. 01,1986. 02,1986. 03,1986. 04,1986. 05,1986. 06,1986. 07,1986. 08,1986. 09,1986. 10,1986. 11,1986. 12,1987. 01,1987. 02,1987. 03,1987. 04,1987. 05,1987. 06,1987. 07,1987. 08,1987. 09,1987. 10,1987. 11,1987. 12,1988. 01,1988. 02,1988. 03,1988. 04,1988. 05,1988. 06,1988. 07,1988. 08,1988. 09,1988. 10,1988. 11,1988. 12,1989. 01,1989. 02,1989. 03,1989. 04,1989. 05,1989. 06,1989. 07,1989. 08,1989. 09,1989. 10,1989. 11,1989. 12,1990. 01,1990. 02,1990. 03,1990. 04,1990. 05,1990. 06,1990. 07,1990. 08,1990. 09,1990. 10,1990. 11,1990. 12,1991. 01,1991. 02,1991. 03,1991. 04,1991. 05,1991. 06,1991. 07,1991. 08,1991. 09,1991. 10,1991. 11,1991. 12,1992. 01,1992. 02,1992. 03,1992. 04,1992. 05,1992. 06,1992. 07,1992. 08,1992. 09,1992. 10,1992. 11,1992. 12,1993. 01,1993. 02,1993. 03,1993. 04,1993. 05,1993. 06,1993. 07,1993. 08,1993. 09,1993. 10,1993. 11,1993. 12,1994. 01,1994. 02,1994. 03,1994. 04,1994. 05,1994. 06,1994. 07,1994. 08,1994. 09,1994. 10,1994. 11,1994. 12,1995. 01,1995. 02,1995. 03,1995. 04,1995. 05,1995. 06,1995. 07,1995. 08,1995. 09,1995. 10,1995. 11,1995. 12,1996. 01,1996. 02,1996. 03,1996. 04,1996. 05,1996. 06,1996. 07,1996. 08,1996. 09,1996. 10,1996. 11,1996. 12,1997. 01,1997. 02,1997. 03,1997. 04,1997. 05,1997. 06,1997. 07,1997. 08,1997. 09,1997. 10,1997. 11,1997. 12,1998. 01,1998. 02,1998. 03,1998. 04,1998. 05,1998. 06,1998. 07,1998. 08,1998. 09,1998. 10,1998. 11,1998. 12,1999. 01,1999. 02,1999. 03,1999. 04,1999. 05,1999. 06,1999. 07,1999. 08,1999. 09,1999. 10,1999. 11,1999. 12,2000. 01,2000. 02,2000. 03,2000. 04,2000. 05,2000. 06,2000. 07,2000. 08,2000. 09,2000. 10,2000. 11,2000. 12,2001. 01,2001. 02,2001. 03,2001. 04,2001. 05,2001. 06,2001. 07,2001. 08,2001. 09,2001. 10,2001. 11,2001. 12,2002. 01,2002. 02,2002. 03,2002. 04,2002. 05,2002. 06,2002. 07,2002. 08,2002. 09,2002. 10,2002. 11,2002. 12,2003. 01,2003. 02,2003. 03,2003. 04,2003. 05,2003. 06,2003. 07,2003. 08,2003. 09,2003. 10,2003. 11,2003. 12,2004. 01,2004. 02,2004. 03,2004. 04,2004. 05,2004. 06,2004. 07,2004. 08,2004. 09,2004. 10,2004. 11,2004. 12,2005. 01,2005. 02,2005. 03,2005. 04,2005. 05,2005. 06,2005. 07,2005. 08,2005. 09,2005. 10,2005. 11,2005. 12,2006. 01,2006. 02,2006. 03,2006. 04,2006. 05,2006. 06,2006. 07,2006. 08,2006. 09,2006. 10,2006. 11,2006. 12,2007. 01,2007. 02,2007. 03,2007. 04,2007. 05,2007. 06,2007. 07,2007. 08,2007. 09,2007. 10,2007. 11,2007. 12,2008. 01,2008. 02,2008. 03,2008. 04,2008. 05,2008. 06,2008. 07,2008. 08,2008. 09,2008. 10,2008. 11,2008. 12,2009. 01,2009. 02,2009. 03,2009. 04,2009. 05,2009. 06,2009. 07,2009. 08,2009. 09,2009. 10,2009. 11,2009. 12,2010. 01,2010. 02,2010. 03,2010. 04,2010. 05,2010. 06,2010. 07,2010. 08,2010. 09,2010. 10,2010. 11,2010. 12,2011. 01,2011. 02,2011. 03,2011. 04,2011. 05,2011. 06,2011. 07,2011. 08,2011. 09,2011. 10,2011. 11,2011. 12,2012. 01,2012. 02,2012. 03,2012. 04,2012. 05,2012. 06,2012. 07,2012. 08,2012. 09,2012. 10,2012. 11,2012. 12,2013. 01,2013. 02,2013. 03,2013. 04,2013. 05,2013. 06,2013. 07,2013. 08,2013. 09,2013. 10,2013. 11,2013. 12,2014. 01,2014. 02,2014. 03,2014. 04,2014. 05,2014. 06,2014. 07,2014. 08,2014. 09,2014. 10,2014. 11,2014. 12,2015. 01,2015. 02,2015. 03,2015. 04,2015. 05,2015. 06,2015. 07,2015. 08,2015. 09,2015. 10,2015. 11,2015. 12,2016. 01,2016. 02,2016. 03,2016. 04,2016. 05,2016. 06,2016. 07,2016. 08,2016. 09,2016. 10,2016. 11,2016. 12,2017. 01,2017. 02,2017. 03,2017. 04,2017. 05,2017. 06,2017. 07,2017. 08,2017. 09,2017. 10,2017. 11,2017. 12,2018. 01,2018. 02,2018. 03,2018. 04,2018. 05,2018. 06,2018. 07,2018. 08,2018. 09,2018. 10,2018. 11,2018. 12,2019. 01,2019. 02,2019. 03,2019. 04,2019. 05,2019. 06,2019. 07,2019. 08,2019. 09,2019. 10,2019. 11,2019. 12,2020. 01,2020. 02,2020. 03,2020. 04
아시아,한국,50.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),65.000 (Won/US$),100.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),130.000 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),255.770 (Won/US$),263.210 (Won/US$),255.770 (Won/US$),271.180 (Won/US$),271.380 (Won/US$),271.580 (Won/US$),272.180 (Won/US$),271.980 (Won/US$),271.780 (Won/US$),271.780 (Won/US$),271.780 (Won/US$),271.680 (Won/US$),271.680 (Won/US$),271.680 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),271.180 (Won/US$),269.850 (Won/US$),269.900 (Won/US$),270.050 (Won/US$),270.100 (Won/US$),270.050 (Won/US$),270.000 (Won/US$),270.250 (Won/US$),270.340 (Won/US$),270.580 (Won/US$),270.290 (Won/US$),271.900 (Won/US$),274.600 (Won/US$),274.700 (Won/US$),274.600 (Won/US$),274.700 (Won/US$),274.800 (Won/US$),274.800 (Won/US$),274.800 (Won/US$),274.800 (Won/US$),276.500 (Won/US$),279.500 (Won/US$),280.900 (Won/US$),281.600 (Won/US$),281.500 (Won/US$),281.700 (Won/US$),282.400 (Won/US$),283.200 (Won/US$),284.200 (Won/US$),285.000 (Won/US$),285.000 (Won/US$),286.300 (Won/US$),287.600 (Won/US$),288.800 (Won/US$),291.400 (Won/US$),304.550 (Won/US$),304.450 (Won/US$),305.350 (Won/US$),306.150 (Won/US$),306.850 (Won/US$),308.650 (Won/US$),309.350 (Won/US$),310.750 (Won/US$),312.350 (Won/US$),312.950 (Won/US$),313.850 (Won/US$),314.950 (Won/US$),315.750 (Won/US$),316.650 (Won/US$),318.550 (Won/US$),320.250 (Won/US$),322.250 (Won/US$),324.150 (Won/US$),326.350 (Won/US$),370.800 (Won/US$),370.800 (Won/US$),370.800 (Won/US$),370.800 (Won/US$),370.800 (Won/US$),370.800 (Won/US$),373.300 (Won/US$),376.400 (Won/US$),382.000 (Won/US$),387.100 (Won/US$),392.900 (Won/US$),396.100 (Won/US$),399.700 (Won/US$),399.300 (Won/US$),399.000 (Won/US$),398.700 (Won/US$),398.700 (Won/US$),398.800 (Won/US$),398.900 (Won/US$),398.900 (Won/US$),398.900 (Won/US$),398.900 (Won/US$),399.000 (Won/US$),398.900 (Won/US$),398.900 (Won/US$),398.700 (Won/US$),398.300 (Won/US$),397.700 (Won/US$),397.200 (Won/US$),396.900 (Won/US$),397.500 (Won/US$),398.200 (Won/US$),398.500 (Won/US$),398.900 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),399.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),484.000 (Won/US$),580.000 (Won/US$),580.700 (Won/US$),586.100 (Won/US$),590.500 (Won/US$),596.200 (Won/US$),603.000 (Won/US$),612.700 (Won/US$),616.300 (Won/US$),625.000 (Won/US$),651.600 (Won/US$),658.800 (Won/US$),659.900 (Won/US$),665.700 (Won/US$),670.500 (Won/US$),672.800 (Won/US$),678.900 (Won/US$),683.800 (Won/US$),685.100 (Won/US$),686.900 (Won/US$),685.500 (Won/US$),685.500 (Won/US$),678.200 (Won/US$),689.900 (Won/US$),700.500 (Won/US$),708.300 (Won/US$),712.000 (Won/US$),718.300 (Won/US$),721.300 (Won/US$),733.100 (Won/US$),740.800 (Won/US$),741.300 (Won/US$),741.900 (Won/US$),742.900 (Won/US$),744.900 (Won/US$),744.700 (Won/US$),748.800 (Won/US$),751.500 (Won/US$),753.100 (Won/US$),763.400 (Won/US$),767.900 (Won/US$),771.100 (Won/US$),776.700 (Won/US$),783.100 (Won/US$),790.100 (Won/US$),789.300 (Won/US$),792.900 (Won/US$),796.900 (Won/US$),795.500 (Won/US$),799.300 (Won/US$),793.300 (Won/US$),791.800 (Won/US$),797.600 (Won/US$),798.300 (Won/US$),803.400 (Won/US$),811.400 (Won/US$),808.700 (Won/US$),815.200 (Won/US$),817.400 (Won/US$),821.100 (Won/US$),827.400 (Won/US$),830.600 (Won/US$),842.800 (Won/US$),850.300 (Won/US$),865.900 (Won/US$),871.000 (Won/US$),873.800 (Won/US$),876.300 (Won/US$),886.800 (Won/US$),891.700 (Won/US$),892.200 (Won/US$),889.100 (Won/US$),890.200 (Won/US$),888.700 (Won/US$),883.800 (Won/US$),885.200 (Won/US$),885.100 (Won/US$),889.800 (Won/US$),886.600 (Won/US$),885.000 (Won/US$),880.200 (Won/US$),877.000 (Won/US$),873.200 (Won/US$),865.000 (Won/US$),861.400 (Won/US$),857.200 (Won/US$),854.800 (Won/US$),846.900 (Won/US$),834.100 (Won/US$),822.700 (Won/US$),808.900 (Won/US$),808.000 (Won/US$),807.700 (Won/US$),805.800 (Won/US$),801.400 (Won/US$),796.400 (Won/US$),792.300 (Won/US$),781.600 (Won/US$),760.800 (Won/US$),746.200 (Won/US$),740.000 (Won/US$),732.900 (Won/US$),728.300 (Won/US$),723.800 (Won/US$),722.000 (Won/US$),719.000 (Won/US$),701.400 (Won/US$),687.500 (Won/US$),684.100 (Won/US$),680.600 (Won/US$),673.100 (Won/US$),671.900 (Won/US$),666.300 (Won/US$),666.700 (Won/US$),667.200 (Won/US$),667.400 (Won/US$),669.200 (Won/US$),670.000 (Won/US$),671.600 (Won/US$),672.700 (Won/US$),679.600 (Won/US$),686.300 (Won/US$),694.000 (Won/US$),702.100 (Won/US$),707.000 (Won/US$),712.300 (Won/US$),716.000 (Won/US$),715.100 (Won/US$),714.000 (Won/US$),712.900 (Won/US$),713.800 (Won/US$),713.100 (Won/US$),716.400 (Won/US$),719.000 (Won/US$),724.400 (Won/US$),724.700 (Won/US$),725.100 (Won/US$),723.000 (Won/US$),723.100 (Won/US$),726.100 (Won/US$),735.600 (Won/US$),741.500 (Won/US$),750.300 (Won/US$),754.500 (Won/US$),760.800 (Won/US$),762.000 (Won/US$),768.200 (Won/US$),775.100 (Won/US$),778.800 (Won/US$),783.500 (Won/US$),790.200 (Won/US$),788.100 (Won/US$),787.600 (Won/US$),786.600 (Won/US$),782.400 (Won/US$),785.100 (Won/US$),788.400 (Won/US$),794.000 (Won/US$),794.900 (Won/US$),794.000 (Won/US$),795.900 (Won/US$),801.100 (Won/US$),803.700 (Won/US$),806.600 (Won/US$),808.400 (Won/US$),808.800 (Won/US$),808.200 (Won/US$),807.600 (Won/US$),808.100 (Won/US$),808.100 (Won/US$),802.600 (Won/US$),806.500 (Won/US$),807.500 (Won/US$),806.100 (Won/US$),805.500 (Won/US$),802.600 (Won/US$),801.100 (Won/US$),798.900 (Won/US$),796.900 (Won/US$),794.300 (Won/US$),788.700 (Won/US$),786.700 (Won/US$),786.000 (Won/US$),771.500 (Won/US$),761.800 (Won/US$),760.100 (Won/US$),758.100 (Won/US$),756.500 (Won/US$),771.100 (Won/US$),768.400 (Won/US$),765.500 (Won/US$),769.200 (Won/US$),774.700 (Won/US$),784.300 (Won/US$),780.700 (Won/US$),782.700 (Won/US$),778.700 (Won/US$),787.900 (Won/US$),810.600 (Won/US$),813.300 (Won/US$),819.400 (Won/US$),821.200 (Won/US$),831.300 (Won/US$),828.700 (Won/US$),844.200 (Won/US$),861.300 (Won/US$),863.900 (Won/US$),897.100 (Won/US$),892.100 (Won/US$),891.800 (Won/US$),888.100 (Won/US$),892.000 (Won/US$),902.000 (Won/US$),914.800 (Won/US$),965.100 (Won/US$),1163.800 (Won/US$),1695.000 (Won/US$),1525.000 (Won/US$),1633.000 (Won/US$),1383.000 (Won/US$),1336.000 (Won/US$),1407.000 (Won/US$),1373.000 (Won/US$),1230.000 (Won/US$),1350.000 (Won/US$),1391.000 (Won/US$),1319.000 (Won/US$),1246.000 (Won/US$),1204.000 (Won/US$),1175.000 (Won/US$),1223.000 (Won/US$),1227.000 (Won/US$),1188.000 (Won/US$),1186.200 (Won/US$),1157.600 (Won/US$),1204.000 (Won/US$),1184.600 (Won/US$),1216.400 (Won/US$),1200.000 (Won/US$),1159.200 (Won/US$),1138.000 (Won/US$),1123.200 (Won/US$),1131.000 (Won/US$),1106.000 (Won/US$),1109.100 (Won/US$),1129.400 (Won/US$),1115.000 (Won/US$),1116.700 (Won/US$),1108.800 (Won/US$),1115.000 (Won/US$),1139.000 (Won/US$),1214.300 (Won/US$),1264.500 (Won/US$),1259.000 (Won/US$),1250.800 (Won/US$),1327.500 (Won/US$),1319.700 (Won/US$),1282.700 (Won/US$),1297.500 (Won/US$),1300.000 (Won/US$),1278.000 (Won/US$),1309.600 (Won/US$),1296.100 (Won/US$),1273.000 (Won/US$),1313.500 (Won/US$),1314.400 (Won/US$),1323.800 (Won/US$),1325.900 (Won/US$),1294.000 (Won/US$),1226.300 (Won/US$),1201.300 (Won/US$),1188.000 (Won/US$),1201.900 (Won/US$),1227.800 (Won/US$),1221.600 (Won/US$),1208.800 (Won/US$),1186.200 (Won/US$),1170.100 (Won/US$),1193.700 (Won/US$),1254.600 (Won/US$),1215.300 (Won/US$),1205.900 (Won/US$),1193.100 (Won/US$),1179.700 (Won/US$),1178.200 (Won/US$),1150.100 (Won/US$),1183.100 (Won/US$),1202.100 (Won/US$),1192.600 (Won/US$),1173.700 (Won/US$),1176.200 (Won/US$),1146.600 (Won/US$),1173.300 (Won/US$),1160.100 (Won/US$),1155.500 (Won/US$),1170.000 (Won/US$),1153.000 (Won/US$),1151.800 (Won/US$),1119.600 (Won/US$),1048.200 (Won/US$),1035.100 (Won/US$),1025.600 (Won/US$),1006.000 (Won/US$),1015.500 (Won/US$),997.100 (Won/US$),1007.700 (Won/US$),1025.400 (Won/US$),1026.800 (Won/US$),1038.500 (Won/US$),1041.100 (Won/US$),1040.200 (Won/US$),1033.500 (Won/US$),1011.600 (Won/US$),964.600 (Won/US$),970.900 (Won/US$),971.600 (Won/US$),943.400 (Won/US$),945.600 (Won/US$),960.300 (Won/US$),955.200 (Won/US$),961.500 (Won/US$),946.200 (Won/US$),942.300 (Won/US$),929.500 (Won/US$),929.800 (Won/US$),941.000 (Won/US$),941.800 (Won/US$),940.900 (Won/US$),930.800 (Won/US$),927.700 (Won/US$),926.800 (Won/US$),919.300 (Won/US$),938.300 (Won/US$),915.100 (Won/US$),900.700 (Won/US$),921.100 (Won/US$),936.100 (Won/US$),943.900 (Won/US$),939.000 (Won/US$),990.400 (Won/US$),1002.600 (Won/US$),1030.100 (Won/US$),1046.000 (Won/US$),1012.200 (Won/US$),1089.000 (Won/US$),1207.000 (Won/US$),1291.000 (Won/US$),1469.000 (Won/US$),1259.500 (Won/US$),1379.500 (Won/US$),1534.000 (Won/US$),1383.500 (Won/US$),1282.000 (Won/US$),1255.000 (Won/US$),1273.900 (Won/US$),1228.500 (Won/US$),1248.900 (Won/US$),1178.100 (Won/US$),1182.500 (Won/US$),1162.800 (Won/US$),1164.500 (Won/US$),1161.800 (Won/US$),1160.000 (Won/US$),1131.300 (Won/US$),1108.400 (Won/US$),1202.500 (Won/US$),1210.300 (Won/US$),1182.700 (Won/US$),1189.100 (Won/US$),1140.200 (Won/US$),1125.300 (Won/US$),1159.700 (Won/US$),1134.800 (Won/US$),1121.500 (Won/US$),1128.700 (Won/US$),1096.700 (Won/US$),1071.500 (Won/US$),1079.200 (Won/US$),1067.700 (Won/US$),1054.500 (Won/US$),1066.800 (Won/US$),1178.100 (Won/US$),1110.000 (Won/US$),1143.000 (Won/US$),1151.800 (Won/US$),1123.300 (Won/US$),1118.700 (Won/US$),1133.000 (Won/US$),1130.000 (Won/US$),1180.300 (Won/US$),1145.400 (Won/US$),1130.600 (Won/US$),1134.700 (Won/US$),1111.400 (Won/US$),1090.700 (Won/US$),1082.900 (Won/US$),1070.600 (Won/US$),1089.000 (Won/US$),1083.000 (Won/US$),1111.100 (Won/US$),1101.200 (Won/US$),1129.700 (Won/US$),1142.000 (Won/US$),1109.400 (Won/US$),1110.000 (Won/US$),1074.700 (Won/US$),1060.700 (Won/US$),1058.200 (Won/US$),1055.400 (Won/US$),1070.400 (Won/US$),1067.500 (Won/US$),1064.700 (Won/US$),1033.200 (Won/US$),1020.100 (Won/US$),1011.800 (Won/US$),1027.900 (Won/US$),1014.000 (Won/US$),1055.200 (Won/US$),1068.500 (Won/US$),1107.900 (Won/US$),1099.300 (Won/US$),1093.500 (Won/US$),1098.400 (Won/US$),1109.500 (Won/US$),1072.400 (Won/US$),1108.200 (Won/US$),1115.500 (Won/US$),1170.000 (Won/US$),1182.500 (Won/US$),1185.300 (Won/US$),1140.100 (Won/US$),1158.100 (Won/US$),1172.500 (Won/US$),1199.100 (Won/US$),1236.700 (Won/US$),1143.500 (Won/US$),1139.300 (Won/US$),1191.700 (Won/US$),1151.800 (Won/US$),1120.200 (Won/US$),1118.500 (Won/US$),1101.300 (Won/US$),1145.200 (Won/US$),1168.500 (Won/US$),1207.700 (Won/US$),1162.100 (Won/US$),1130.700 (Won/US$),1118.400 (Won/US$),1137.900 (Won/US$),1119.500 (Won/US$),1144.100 (Won/US$),1119.000 (Won/US$),1127.800 (Won/US$),1145.400 (Won/US$),1120.400 (Won/US$),1088.200 (Won/US$),1070.500 (Won/US$),1067.900 (Won/US$),1082.800 (Won/US$),1063.500 (Won/US$),1068.000 (Won/US$),1077.700 (Won/US$),1114.500 (Won/US$),1118.700 (Won/US$),1112.900 (Won/US$),1109.300 (Won/US$),1140.600 (Won/US$),1121.800 (Won/US$),1118.100 (Won/US$),1117.200 (Won/US$),1117.800 (Won/US$),1137.800 (Won/US$),1158.200 (Won/US$),1190.000 (Won/US$),1156.800 (Won/US$),1182.000 (Won/US$),1215.200 (Won/US$),1201.300 (Won/US$),1168.400 (Won/US$),1179.300 (Won/US$),1157.800 (Won/US$),1183.500 (Won/US$),1215.900 (Won/US$),1222.600 (Won/US$),1225.200 (Won/US$)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
